id,text,label
"10735", "Ýndirim kuponu kullanmak istediðimde sürekli geçersiz hatasý alýyorum.", "þikayet"
"10736", "Ürün çok aðýr geldi ve taþýmasý zor oldu.", "þikayet"
"10737", "Kargo teslimatý tam belirtilen zamanda yapýlmadý.", "þikayet"
"10738", "Sipariþin kargoya verilmesi günler sürdü çok yavaþlar.", "þikayet"
"10739", "Sitedeki ürün bilgileri eksik karar vermek zor oluyor.", "þikayet"
"10740", "Ürün garantisi bitmeden arýza yaptý ama servis ücret istedi.", "þikayet"
"10741", "Sipariþimin iptali için talepte bulundum ama hala iþleme alýnmadý.", "þikayet"
"10742", "Ürün fiyatý farklý þubelere göre çok tutarsýzlýk gösteriyor.", "þikayet"
"10743", "Kargom yanlýþ adrese teslim edildi ve bulamýyorum.", "þikayet"
"10744", "Üründe beklediðim performans yok hayal kýrýklýðý yaþadým.", "þikayet"
"10745", "Canlý destek hattý çok geç açýlýyor ulaþmak çok zor.", "þikayet"
"10746", "Ürün fotoðraflarý gerçeði yansýtmýyor aldatýcý.", "þikayet"
"10747", "Site üzerinden mesaj attým ama hiç cevap alamadým.", "þikayet"
"10748", "Sipariþimin durumu hakkýnda net bilgi verilmiyor.", "þikayet"
"10749", "Ürünün fiyatý sýk sýk deðiþiyor alýþveriþ planý yapmak zor.", "þikayet"
"10750", "Satýn aldýðým ürünün parçalarý eksikti ve kullanýlamaz durumdaydý.", "þikayet"
"10751", "Lanet olsun sana ya", "þikayet"
"10752", "Telefonda oyun oynuyorum.", "bilgi"
"10753", "8 x 4 = 32", "bilgi"
"10754", "sekiz x 4 = 32", "bilgi"
"10755", "sekiz çarpý 4 = 32", "bilgi"
"10756", "sekiz çarpý dört = 32", "bilgi"
"10757", "sekiz çarpý dört eþittir 32", "bilgi"
"10758", "sekiz çarpý dört eþittir otuz iki", "bilgi"
"10759", "Rezalet bir koku var.", "þikayet"
"10760", "Rezalet", "þikayet"
"10761", "Hayatýmda gördüðüm en kötü organizasyon", "þikayet"
"10762", "En kötü organizasyondu.", "þikayet"
"10763", "Rezalet bi organizasyon", "þikayet"
"10764", "Pisliðin tekisin", "þikayet"
"10765", "Size diyecek tek lafým yok", "þikayet"
"10766", "Ya kim koydu bunu buraya ya", "þikayet"
"10767", "Gözlük camlarý istenilen þekilde özelleþtirilebilmektedir.", "bilgi"
"10768", "Filmli cam kullanýmý trafikte cezasý olan bir þeydir.", "bilgi"
"10769", "Erdheim Chester hastalýðý nadir bir non Langerhans histiyozidir", "bilgi"
"10770", "Hastalýk genellikle çoklu organlarý etkileyen sistemik bir durumdur", "bilgi"
"10771", "Kemiklerde osteosiklik lezyonlar belirgin þekilde görülür", "bilgi"
"10772", "Femur ve tibia kemiklerinde simetrik lezyonlar tespit edilebilir", "bilgi"
"10773", "Hastalýk orta yaþ grubu bireylerde daha sýk tanýnýr", "bilgi"
"10774", "Biyopsi ve immünohistokimya taný koymada ana yöntemlerdir", "bilgi"
"10775", "Genetik mutasyonlar hastalýðýn patogenezinde rol oynayabilir", "bilgi"
"10776", "Retroperitoneal fibrozis hastalýkla iliþkili önemli bir bulgudur", "bilgi"
"10777", "Nörolojik semptomlar hastalýðýn yayýlýmýný iþaret edebilir", "bilgi"
"10778", "Kalp ve böbrek gibi organlar da etkilenebilir", "bilgi"
"10779", "Hastalýðýn kesin nedeni henüz tam olarak anlaþýlamamýþtýr", "bilgi"
"10780", "Modern görüntüleme teknikleri tanýda büyük rol oynar", "bilgi"
"10781", "FDG PET taramalarý yayýlýmýn deðerlendirilmesinde kullanýlýr", "bilgi"
"10782", "Erken taný tedavi sürecinde kritik öneme sahiptir", "bilgi"
"10783", "Tedavi seçenekleri arasýnda interferon alfa öne çýkar", "bilgi"
"10784", "Steroid tedavisi semptom kontrolünde destekleyici rol oynar", "bilgi"
"10785", "Hastalýk multiorgan disfonksiyonuna yol açabilir", "bilgi"
"10786", "Kemoterapi protokolleri araþtýrma aþamasýndadýr", "bilgi"
"10787", "Radyasyon terapisi bazý vakalarda yardýmcý tedavi olarak kullanýlýr", "bilgi"
"10788", "Ýnflamatuar süreçler hastalýðýn seyrini etkiler", "bilgi"
"10789", "Hastalýk kemik ve yumuþak doku lezyonlarý ile kendini gösterir", "bilgi"
"10790", "Klinik seyir bireyden bireye farklýlýk gösterir", "bilgi"
"10791", "Multidisipliner tedavi yaklaþýmý tercih edilir", "bilgi"
"10792", "Erdheim Chester yavaþ ilerleyen bir hastalýk profili sunar", "bilgi"
"10793", "Kronik inflamasyon hastalýðýn tipik özelliðindendir", "bilgi"
"10794", "Kemik aðrýlarý hastalarýn þikayetleri arasýndadýr", "bilgi"
"10795", "Endokrin sistem bozukluklarý da gözlemlenebilir", "bilgi"
"10796", "Biyopsi sonuçlarý tanýda belirleyici olur", "bilgi"
"10797", "Hastalarýn klinik bulgularý tedavi planlamada yol gösterir", "bilgi"
"10798", "Ýmmün sistemin rolü hastalýðýn geliþiminde önemli olabilir", "bilgi"
"10799", "Radyolojik incelemeler taný sürecini destekler", "bilgi"
"10800", "Hastalýk yaþam kalitesinde ciddi düþüþe neden olur", "bilgi"
"10801", "Yeni tedavi yöntemleri sürekli araþtýrýlmaktadýr", "bilgi"
"10802", "Hastalýðýn seyri uzun süreli takip gerektirir", "bilgi"
"10803", "Erkek ve kadýn hastalar arasýnda benzer daðýlým vardýr", "bilgi"
"10804", "Görüntüleme sonuçlarý hastalýðýn yayýlýmýný belirler", "bilgi"
"10805", "Hastalýðýn patofizyolojisi halen tam olarak çözülememiþtir", "bilgi"
"10806", "Klinik çalýþmalar yeni taný yöntemleri geliþtirmeyi hedefler", "bilgi"
"10807", "Erdheim Chesterin tedavisinde immünoterapi de araþtýrýlmaktadýr", "bilgi"
"10808", "Semptomlar hastalýðýn ilerleme hýzýný yansýtabilir", "bilgi"
"10809", "Hastalýðýn tanýsý için kapsamlý deðerlendirme gereklidir", "bilgi"
"10810", "Modern týp hastalýða karþý yeni stratejiler geliþtirmekte", "bilgi"
"10811", "Erken dönem teþhis prognozu olumlu yönde etkiler", "bilgi"
"10812", "Hastalýk immün yanýt dengesizliði ile iliþkilidir", "bilgi"
"10813", "Týbbi literatürde hastalýðýn klinik varyantlarý mevcuttur", "bilgi"
"10814", "Tedavi sürecinde multidisipliner ekip çalýþmasý esastýr", "bilgi"
"10815", "Erdheim Chester yaþam kalitesinde kademeli düþüþe yol açar", "bilgi"
"10816", "Güncel araþtýrmalar hastalýk mekanizmalarýný aydýnlatmaya çalýþýyor", "bilgi"
"10817", "Hastalýðýn seyri hastadan hastaya deðiþkenlik gösterir", "bilgi"
"10818", "Erdheim Chester hastalýðýnýn tedavi yaklaþýmlarý sürekli evrilmektedir", "bilgi"
"10819", "Bulaþýcý hastalýklarýn yayýlmasý durdurulamýyor çözüm yok", "þikayet"
"10820", "Sürekli artan salgýnlar yaþamý tehdit ediyor", "þikayet"
"10821", "Enfeksiyon hastalýklarý yüzünden toplum endiþe içinde", "þikayet"
"10822", "Tedavisi mümkün olmayan hastalýklar insanlara umut vermiyor", "þikayet"
"10823", "Salgýnlar hayatý alt üst etti ne yapacaðýz", "þikayet"
"10824", "Bulaþýcý virüsler kontrolsüz þekilde yayýlýyor", "þikayet"
"10825", "Korunma yöntemleri yetersiz hastalýk büyüyor", "þikayet"
"10826", "Çözülemeyen enfeksiyonlar her geçen gün artýyor", "þikayet"
"10827", "Toplum saðlýðý bulaþýcý hastalýklar yüzünden tehlikede", "þikayet"
"10828", "Hükümet önlem almýyor salgýn büyüyor", "þikayet"
"10829", "Tedavi edilemeyen enfeksiyonlar týbbi çaresizlik yaratýyor", "þikayet"
"10830", "Her yeni salgýn umudu kýrýyor", "þikayet"
"10831", "Bulaþýcý hastalýklar kontrol edilemeyecek boyuta ulaþtý", "þikayet"
"10832", "Enfeksiyonun tedavisi mümkün görünmüyor", "þikayet"
"10833", "Salgýn hastalýklar sürekli canlý tutulan bir kabus", "þikayet"
"10834", "Hastalýk bulaþýcý olduðu için endiþeler artýyor", "þikayet"
"10835", "Tedavi yöntemleri yetersiz salgýn kontrol dýþý", "þikayet"
"10836", "Hastalýðýn bulaþýcý yapýsý aileleri parçalýyor", "þikayet"
"10837", "Her geçen gün yeni vakalar bildiriliyor çare bulunamýyor", "þikayet"
"10838", "Salgýnlar saðlýk sistemini zor durumda býrakýyor", "þikayet"
"10839", "Çözülemeyen hastalýklar toplumda panik yaratýyor", "þikayet"
"10840", "Bu bulaþýcý enfeksiyon nereye kadar sürecek", "þikayet"
"10841", "Önlem alýnamýyor hastalýk hýzla yayýlýyor", "þikayet"
"10842", "Sürekli artan vakalar ümitsizlik yaratýyor", "þikayet"
"10843", "Tedavi edilemeyen hastalýklar medeniyetimizi tehdit ediyor", "þikayet"
"10844", "Salgýnlar toplumda sürekli bir belirsizlik yaratýyor", "þikayet"
"10845", "Bulaþýcý virüsler karþýsýnda saðlýk çalýþanlarý çaresiz", "þikayet"
"10846", "Her salgýn yeni kayýplara neden oluyor", "þikayet"
"10847", "Çözülemeyen enfeksiyonlar yaþamý kabusa çeviriyor", "þikayet"
"10848", "Bulaþýcý hastalýklar ekonomik ve sosyal krize yol açýyor", "þikayet"
"10849", "Tedavi yöntemleri hastalýðý durdurmaya yetmiyor", "þikayet"
"10850", "Salgýnlar toplumda sürekli korku ve panik yaratýyor", "þikayet"
"10851", "Enfeksiyonlarýn tedavi edilememesi umutsuzluðu artýrýyor", "þikayet"
"10852", "Bulaþýcý hastalýklar bilimsel araþtýrmalarýn sýnýrlarýný zorluyor", "þikayet"
"10853", "Salgýn kontrol altýna alýnamýyor herkes endiþeli", "þikayet"
"10854", "Hastalýðýn bulaþýcý yönü toplumsal düzeni bozuyor", "þikayet"
"10855", "Çözülemeyen enfeksiyonlar yeni vakalarýn artmasýna neden oluyor", "þikayet"
"10856", "Her geçen gün daha fazla insan bulaþýcý hastalýklar yüzünden zarar görüyor", "þikayet"
"10857", "Bulaþýcý salgýnlar saðlýk sisteminde büyük boþluklar oluþturuyor", "þikayet"
"10858", "Hiçbir tedavi yöntemi iþe yaramýyor hastalýk büyüyor", "þikayet"
"10859", "Kontrol altýna alýnamayan hastalýklar içimizi acýtýyor", "þikayet"
"10860", "Bu bulaþýcý hastalýk toplumun tüm dinamiklerini etkiliyor", "þikayet"
"10861", "Hastalýðýn tedavi edilememesi gelecek kaygýsý yaratýyor", "þikayet"
"10862", "Salgýnlar her yýl tekrarlanan bir trajedi gibi", "þikayet"
"10863", "Enfeksiyonlar toplumda çaresizliðe neden oluyor", "þikayet"
"10864", "Tedavi eksikliði bulaþýcý hastalýklarýn yayýlmasýný hýzlandýrýyor", "þikayet"
"10865", "Hastalýðýn bulaþýcý niteliði tüm önlemleri boþa çýkarýyor", "þikayet"
"10866", "Sürekli artan salgýn vakalarý umudu tüketiyor", "þikayet"
"10867", "Bu çözülemeyen hastalýk insanlarý çaresiz býrakýyor", "þikayet"
"10868", "Bulaþýcý enfeksiyonlar geleceðe dair endiþeyi derinleþtiriyor", "þikayet"
"10869", "Porfirinler hemoglobinde oksijen taþýma görevini üstlenir", "bilgi"
"10870", "Porfirin halkasý dört pirol halkasýndan oluþur", "bilgi"
"10871", "Klorofil molekülü merkezinde magnezyum taþýyan bir porfirindir", "bilgi"
"10872", "Porfirinler ýþýðý soðurabilir ve floresans yayabilir", "bilgi"
"10873", "Hem molekülü porfirin yapýsýna sahiptir", "bilgi"
"10874", "Porfirinlerin konjuge yapýsý onlara renk verir", "bilgi"
"10875", "Porfirin türevleri kanser tedavisinde kullanýlabilir", "bilgi"
"10876", "Porfirin sentezinde ALA adý verilen bir öncül rol oynar", "bilgi"
"10877", "Doðal porfirinler bitkilerde ve hayvanlarda bulunur", "bilgi"
"10878", "Porfirin halkasý metal iyonlarý ile kompleks oluþturabilir", "bilgi"
"10879", "Porfirinler planardýr ve geniþ aromatik yapýya sahiptir", "bilgi"
"10880", "Porfirin türevleri fotodinamik terapide kullanýlýr", "bilgi"
"10881", "Porfirin bileþikleri UV ýþýðý altýnda parlayabilir", "bilgi"
"10882", "Sentetik porfirinler moleküler elektronik alanýnda incelenmektedir", "bilgi"
"10883", "Porfirin halkasý proton alýp verebilir", "bilgi"
"10884", "Porfirin yapýsý biyolojik pigmentlerin temelini oluþturur", "bilgi"
"10885", "Porfirin türevleri týpta görüntüleme amacýyla kullanýlýr", "bilgi"
"10886", "Porfirinlerin yapýsý X ýþýný kristalografisi ile analiz edilir", "bilgi"
"10887", "Porfirin halkasý içerisindeki boþluk metal iyonlarý için uygundur", "bilgi"
"10888", "Porfirin halkasý klorofilde fotosentez için gereklidir", "bilgi"
"10889", "Porfirin bazlý yapýlar enerji depolamada görev alabilir", "bilgi"
"10890", "Porfirin yapýsýndaki çift baðlar renkli görünüm saðlar", "bilgi"
"10891", "Porfirinler bazý mikroorganizmalar tarafýndan sentezlenebilir", "bilgi"
"10892", "Porfirin halkasý canlý sistemlerde reaktif türler oluþturabilir", "bilgi"
"10893", "Porfirinler doðada çeþitli canlý türlerinde bulunur", "bilgi"
"10894", "Porfirin bileþikleri ilaç taþýma sistemlerinde test edilmektedir", "bilgi"
"10895", "Porfirin sentez bozukluklarý porfiria hastalýðýna yol açar", "bilgi"
"10896", "Porfirinler ýþýkla etkileþime girerek enerji aktarýmý yapar", "bilgi"
"10897", "Porfirin halkasý hem proteinleriyle etkileþime girer", "bilgi"
"10898", "Porfirin türevleri organik fotovoltaik sistemlerde kullanýlýr", "bilgi"
"10899", "Porfirinlerin yapýsý doðal pigmentlerin temelidir", "bilgi"
"10900", "Porfirin halkasý biyokimyasal reaksiyonlarda katalizör olabilir", "bilgi"
"10901", "Porfirin türevleri antibakteriyel ajan olarak çalýþýlmaktadýr", "bilgi"
"10902", "Porfirin molekülleri kimyasal sensör olarak görev alabilir", "bilgi"
"10903", "Porfirin yapýsý elektron transfer mekanizmalarýnda yer alýr", "bilgi"
"10904", "Porfirin halkasý metal komplekslerinin temelini oluþturur", "bilgi"
"10905", "Porfirinler güneþ enerjisi dönüþümünde rol oynayabilir", "bilgi"
"10906", "Porfirin türevleri beyin görüntülemesinde kullanýlabilir", "bilgi"
"10907", "Porfirin yapýlarý biyolojik sistemlerde ýþýk düzenlemesi yapar", "bilgi"
"10908", "Porfirin halkasý genetik hastalýklarla iliþkili olabilir", "bilgi"
"10909", "Porfirin molekülleri hücre içi reaksiyonlarda iþlevseldir", "bilgi"
"10910", "Porfirinler kýrmýzý kan hücrelerinde doðal olarak bulunur", "bilgi"
"10911", "Porfirin halkasý protein yapýlarla sýký bað kurabilir", "bilgi"
"10912", "Porfirin türevleri nanoteknoloji alanýnda deðerlendirilmektedir", "bilgi"
"10913", "Porfirin halkalarý biyolojik sinyal iletiminde görev alabilir", "bilgi"
"10914", "Porfirin yapýsý fotosentezde merkezi rol oynar", "bilgi"
"10915", "Porfirin bileþikleri çeþitli endüstriyel proseslerde kullanýlýr", "bilgi"
"10916", "Porfirin türevleri ile su arýtýmý üzerine çalýþmalar yapýlmaktadýr", "bilgi"
"10917", "Porfirin halkasý oksijen ile tersinir bað kurabilir", "bilgi"
"10918", "Porfirin molekülleri ýþýkla etkileþime girebilen doðal pigmentlerdir", "bilgi"
"10919", "Özel yurt fiyatlarý öðrencilerin bütçesini aþmýþ durumda", "þikayet"
"10920", "Bir odanýn kirasý aylýk maaþtan fazla tutuyor", "þikayet"
"10921", "Özel yurtlar devlet yurtlarýna göre çok pahalý", "þikayet"
"10922", "Ýki kiþilik odalar için istenen ücret çok yüksek", "þikayet"
"10923", "Öðrenciler özel yurt fiyatlarý yüzünden þehir dýþýnda okuyamýyor", "þikayet"
"10924", "Yurtlar zam üstüne zam yapýyor", "þikayet"
"10925", "Kira artýþlarý öðrencilerin barýnma hakkýný etkiliyor", "þikayet"
"10926", "Yurt fiyatlarý yemek ve temizlik hizmetine raðmen çok yüksek", "þikayet"
"10927", "Öðrenciler fiyatlar yüzünden arkadaþlarýyla eve çýkmak zorunda kalýyor", "þikayet"
"10928", "Bazý yurtlar fiyatý artýrýp hizmet kalitesini düþürüyor", "þikayet"
"10929", "Yurt fiyatlarý enflasyonun üstünde artýyor", "þikayet"
"10930", "Yurtlar taksit seçeneði sunmadan yüksek peþinat istiyor", "þikayet"
"10931", "Yurtlarda alýnan depozito ücretleri çok yüksek", "þikayet"
"10932", "Bazý özel yurtlar yüksek fiyatlara raðmen güvenlik saðlamýyor", "þikayet"
"10933", "Odalar küçük ama fiyatlar çok büyük", "þikayet"
"10934", "Yurt fiyatlarý aileleri ekonomik olarak zorluyor", "þikayet"
"10935", "Bazý yurtlarda tek kiþilik oda fiyatý kiralýk daireden fazla", "þikayet"
"10936", "Yurt ücretleri üniversite ücretlerinden bile pahalý", "þikayet"
"10937", "Fiyatlara raðmen odalarda klima yok", "þikayet"
"10938", "Öðrenciler özel yurda deðil beþ yýldýzlý otele para ödüyor gibi", "þikayet"
"10939", "Yurtlarda yemek dahil olmayan fiyatlar bile çok yüksek", "þikayet"
"10940", "Fiyatlar sabit deðil sürekli artýþ gösteriyor", "þikayet"
"10941", "Yurtlarýn sunduðu hizmet fiyatlarý haklý çýkarmýyor", "þikayet"
"10942", "Özel yurtlara kayýt yaptýrmak ekonomik açýdan zor", "þikayet"
"10943", "Yurt fiyatlarý burslu öðrenciler için eriþilemez seviyede", "þikayet"
"10944", "Yurtlar fiyat yükseltip ekstra hizmet eklemiyor", "þikayet"
"10945", "Aylýk yurt ücreti asgari ücretle yarýþýyor", "þikayet"
"10946", "Fiyatlar öðrenci dostu olmaktan çok uzak", "þikayet"
"10947", "Yurt fiyatlarý yüzünden bazý öðrenciler kayýt bile yaptýramýyor", "þikayet"
"10948", "Yurtlarda oda paylaþýmý olmasýna raðmen ücret yüksek", "þikayet"
"10949", "Fiyatlar artýyor ama kalite yerinde sayýyor", "þikayet"
"10950", "Bazý yurtlar öðrencilerin çaresizliðini fýrsata çeviriyor", "þikayet"
"10951", "Fiyatlar her yýl en az yüzde yirmi artýyor", "þikayet"
"10952", "Öðrenciler özel yurtlara deðil evlere yönelmek zorunda kalýyor", "þikayet"
"10953", "Yurt ücretleri yüzünden aileler kredi çekmek zorunda kalýyor", "þikayet"
"10954", "Fiyat artýþlarý hiçbir mantýklý gerekçeye dayanmýyor", "þikayet"
"10955", "Yurt fiyatlarý öðrencilerin psikolojik olarak da etkilenmesine neden oluyor", "þikayet"
"10956", "Bazý yurtlarda fatura dahil deðil ama fiyat yine de çok yüksek", "þikayet"
"10957", "Yurt ücretleri eðitime ulaþýmýn önünde engel oluþturuyor", "þikayet"
"10958", "Fiyatlar karþýsýnda öðrenciler mecburen uzak bölgelerde kalýyor", "þikayet"
"10959", "Yurtlarda aidat gibi ek ücretler ekleniyor", "þikayet"
"10960", "Öðrenci yurtlarý artýk lüks konut gibi fiyatlandýrýlýyor", "þikayet"
"10961", "Bazý yurtlar sözleþme dýþýnda zam yapýyor", "þikayet"
"10962", "Fiyatlar aileleri ve öðrencileri maðdur ediyor", "þikayet"
"10963", "Yurt fiyatlarý sosyal devlet anlayýþýna aykýrý", "þikayet"
"10964", "Bazý þehirlerde özel yurt fiyatlarý ev kiralarýný geçti", "þikayet"
"10965", "Yurtlar pahalý olmasýna raðmen bazý temel ihtiyaçlarý karþýlamýyor", "þikayet"
"10966", "Yurt kayýt ücretleri de çok yüksek", "þikayet"
"10967", "Yurt ücretleri nedeniyle bazý öðrenciler öðrenimlerine ara veriyor", "þikayet"
"10968", "Fiyatlar nedeniyle kaliteli bir yurt bulmak imkansýz hale geliyor", "þikayet"
"10969", "Nörofibromatozis genetik bir hastalýktýr", "bilgi"
"10970", "Bu hastalýk sinir dokularýnda tümör oluþumuna yol açar", "bilgi"
"10971", "Nörofibromatozis tip 1 ve tip 2 olmak üzere iki ana tipe ayrýlýr", "bilgi"
"10972", "Tip 1 nörofibromatozis çocuklukta teþhis edilebilir", "bilgi"
"10973", "Tip 2 nörofibromatozis genellikle genç yetiþkinlikte ortaya çýkar", "bilgi"
"10974", "Nörofibromatozisin en yaygýn belirtisi ciltteki café au lait lekeleridir", "bilgi"
"10975", "Bu hastalýk sinir sistemi boyunca tümör oluþumuna neden olabilir", "bilgi"
"10976", "Genetik geçiþli bir durum olan nörofibromatozis otozomal dominant kalýtýlýr", "bilgi"
"10977", "Nörofibromatozisli bireylerde görme ve iþitme kayýplarý olabilir", "bilgi"
